,MONTH,DATE,SYMBOL,IND_CODE,BUY_PRICE,BACK_LOW,BACK_VWAP,CUM_RETURN (%),REALIZED_PCT (%),ACTION
889,2015-05,2015-05-15,000937.SZ,10,48.92891231,40.07300498,56.26990384,-18.09953851802679,15.003381811329696,X
890,2015-05,2015-05-18,000937.SZ,10,48.92891231,45.46797827,50.84599886,-7.073392553818652,3.9181057977620117,X
891,2015-05,2015-05-19,000937.SZ,10,48.92891231,48.44783093,50.62747988,-0.9832251674674497,3.4715007749167794,X
892,2015-05,2015-05-20,000937.SZ,10,48.92891231,44.05074977,46.46193094,-9.969897775559193,-5.041970592703738,X
893,2015-05,2015-05-21,000937.SZ,10,48.92891231,44.41356482,51.72364218,-9.228383131413214,5.71181687484358,X
894,2015-05,2015-05-22,000937.SZ,10,48.92891231,48.4100615,52.12298133,-1.060417625294241,6.527978794548439,X
895,2015-05,2015-05-25,000937.SZ,10,48.92891231,41.90792931,51.35551244,-14.349354335769826,4.9594401662267344,X
896,2015-05,2015-05-26,000937.SZ,10,48.92891231,43.69037312,51.31317217,-10.706428863184358,4.8729059107097905,X
897,2015-05,2015-05-27,000937.SZ,10,48.92891231,50.52106781,54.00502142,3.2540177674756836,10.374457289872254,X
898,2015-05,2015-05-28,000937.SZ,10,48.92891231,42.60782785,60.24777806,-12.918914730724781,23.13328708042151,X
899,2015-05,2015-05-29,000937.SZ,10,48.92891231,40.65619459,53.49050856,-16.907626451179542,9.32290548602224,X
900,2015-05,2015-05-04,000100.SZ,45,20.2831441,13.85910649,20.2831441,-31.6718038304525,0.0,KEEP
901,2015-05,2015-05-05,000100.SZ,45,20.2831441,14.99709166,15.85446947,-26.061306935151148,-21.834261040427165,STOPSELL
902,2015-05,2015-05-06,000100.SZ,45,20.2831441,15.74609134,18.92273752,-22.368587126489928,-6.707079401955256,X
903,2015-05,2015-05-07,000100.SZ,45,20.2831441,11.35168285,16.84927731,-44.03390917091597,-16.929657320730662,X
904,2015-05,2015-05-08,000100.SZ,45,20.2831441,12.09856908,13.08987357,-40.35160909792087,-35.46427760181422,X
905,2015-05,2015-05-11,000100.SZ,45,20.2831441,14.10152915,16.209774,-30.47661111868747,-20.082537894112782,X
906,2015-05,2015-05-12,000100.SZ,45,20.2831441,13.66467861,15.55646114,-32.63037257621219,-23.303502340152487,X
907,2015-05,2015-05-13,000100.SZ,45,20.2831441,16.54399768,17.93989345,-18.434747599116058,-11.552699317459375,X
908,2015-05,2015-05-14,000100.SZ,45,20.2831441,14.95977292,19.51177302,-26.24529586613744,-3.8030153323221794,X
909,2015-05,2015-05-15,000100.SZ,45,20.2831441,11.92749938,20.53529273,-41.19501729517368,1.243143709657898,X
910,2015-05,2015-05-18,000100.SZ,45,20.2831441,14.01113125,15.33714973,-30.922291036723447,-24.384751918219624,X
911,2015-05,2015-05-19,000100.SZ,45,20.2831441,12.69922687,13.40157683,-37.39024478951466,-33.927517529198056,X
912,2015-05,2015-05-20,000100.SZ,45,20.2831441,12.09325597,20.27501255,-40.37780380409565,-0.040090185032022,X
913,2015-05,2015-05-21,000100.SZ,45,20.2831441,16.44102757,17.126948499999997,-18.942411053521045,-15.560682231705899,X
914,2015-05,2015-05-22,000100.SZ,45,20.2831441,12.96210906,16.99829615,-36.09418245961188,-16.194964320151918,X
915,2015-05,2015-05-25,000100.SZ,45,20.2831441,10.14508328,13.00818954,-49.98268892641748,-35.86699637952087,X
916,2015-05,2015-05-26,000100.SZ,45,20.2831441,12.48178857,13.00393176,-38.46225955669269,-35.88798809549453,X
917,2015-05,2015-05-27,000100.SZ,45,20.2831441,15.46687052,18.01971396,-23.745202204622707,-11.159168070003508,X
918,2015-05,2015-05-28,000100.SZ,45,20.2831441,13.62867983,14.38969896,-32.807853837610914,-29.05587571110339,X
919,2015-05,2015-05-29,000100.SZ,45,20.2831441,10.38893723,14.62057071,-48.78043966566308,-27.917631320284315,X
920,2015-05,2015-05-04,000027.SZ,55,124.4648005,118.24774540000001,124.4648005,-4.995030783823883,0.0,KEEP
921,2015-05,2015-05-05,000027.SZ,55,124.4648005,158.590508,162.52382849999998,27.417958621963972,30.578145666171686,KEEP
922,2015-05,2015-05-06,000027.SZ,55,124.4648005,137.12503610000002,167.01498940000002,10.171739760270633,34.1865240044313,KEEP
923,2015-05,2015-05-07,000027.SZ,55,124.4648005,130.01233349999998,185.5128909,4.457109944108244,49.0484780875859,KEEP
924,2015-05,2015-05-08,000027.SZ,55,124.4648005,121.61080630000001,125.45255230000001,-2.293013115784481,0.7935993116383232,KEEP
925,2015-05,2015-05-11,000027.SZ,55,124.4648005,139.48800490000002,164.0736919,12.070243425971688,31.82336792481341,KEEP
926,2015-05,2015-05-12,000027.SZ,55,124.4648005,112.8935145,130.35096140000002,-9.296834087642313,4.7291771459514145,STOPSELL
927,2015-05,2015-05-13,000027.SZ,55,124.4648005,111.7864663,140.015392,-10.186280899554404,12.493967320503597,X
928,2015-05,2015-05-14,000027.SZ,55,124.4648005,85.93674495,114.4297489,-30.954981163529837,-8.06256191283574,X
929,2015-05,2015-05-15,000027.SZ,55,124.4648005,99.54325095,119.21129099999999,-20.022969907865633,-4.220879701647059,X
930,2015-05,2015-05-18,000027.SZ,55,124.4648005,109.4719176,173.7431852,-12.045881919844478,39.59222567508153,X
931,2015-05,2015-05-19,000027.SZ,55,124.4648005,118.7424863,167.20896509999997,-4.597536152399971,34.342371841908815,X
932,2015-05,2015-05-20,000027.SZ,55,124.4648005,92.81435253,169.88692749999998,-25.429236091532566,36.4939539673307,X
933,2015-05,2015-05-21,000027.SZ,55,124.4648005,97.36226402,126.55079509999999,-21.775262058930466,1.6759715129258512,X
934,2015-05,2015-05-22,000027.SZ,55,124.4648005,115.920565,133.116451,-6.864780617231617,6.9510821254239,X
935,2015-05,2015-05-25,000027.SZ,55,124.4648005,129.1061736,148.84379980000003,3.7290648290558344,19.587063332014125,X
936,2015-05,2015-05-26,000027.SZ,55,124.4648005,130.51343889999998,156.4698307,4.859718069447263,25.71412164035887,X
937,2015-05,2015-05-27,000027.SZ,55,124.4648005,118.45430120000002,140.59977130000001,-4.8290755907329626,12.963481028517792,X
938,2015-05,2015-05-28,000027.SZ,55,124.4648005,170.3184015,174.7250381,36.84061744026979,40.38108557447133,X
939,2015-05,2015-05-29,000027.SZ,55,124.4648005,102.3811281,114.09001880000001,-17.742905874822014,-8.335514666252958,X
940,2015-05,2015-05-04,000401.SZ,15,56.22805334,51.28627359,56.22805334,-8.788815291395613,0.0,KEEP
941,2015-05,2015-05-05,000401.SZ,15,56.22805334,56.03439391,65.95774847,-0.3444178101436009,17.303987159517046,KEEP
942,2015-05,2015-05-06,000401.SZ,15,56.22805334,43.03351352,64.60568637,-23.466115286288165,14.899383016769397,STOPSELL
943,2015-05,2015-05-07,000401.SZ,15,56.22805334,56.59969889,62.70091158,0.6609610824559922,11.511795012464503,X
944,2015-05,2015-05-08,000401.SZ,15,56.22805334,44.38628028,72.19827378,-21.06025792569258,28.40258463765623,X
945,2015-05,2015-05-11,000401.SZ,15,56.22805334,72.82290097,76.41884809999999,29.513466400222356,35.90875650257749,X
946,2015-05,2015-05-12,000401.SZ,15,56.22805334,68.01048741,71.74705389,20.954725212971407,27.600102845744367,X
947,2015-05,2015-05-13,000401.SZ,15,56.22805334,57.37216809,73.85340416,2.034775671641632,31.346187130866788,X
948,2015-05,2015-05-14,000401.SZ,15,56.22805334,51.94487391,76.33866652,-7.617513279537634,35.76615583398392,X
949,2015-05,2015-05-15,000401.SZ,15,56.22805334,48.51351537,51.32364303,-13.720087237151365,-8.72235480098163,X
950,2015-05,2015-05-18,000401.SZ,15,56.22805334,51.17072673,57.32551747,-8.994312108618349,1.9518088655210035,X
951,2015-05,2015-05-19,000401.SZ,15,56.22805334,57.16278464,74.98547336,1.6623931373683862,33.359540133067675,X
952,2015-05,2015-05-20,000401.SZ,15,56.22805334,41.96382273,55.10989139,-25.368530053400573,-1.9886193520495814,X
953,2015-05,2015-05-21,000401.SZ,15,56.22805334,66.76846442,69.05535773,18.74582251009865,22.812997477319378,X
954,2015-05,2015-05-22,000401.SZ,15,56.22805334,56.40076194,69.03471959,0.3071573524974535,22.776293129980147,X
955,2015-05,2015-05-25,000401.SZ,15,56.22805334,61.92610623,72.44298408,10.133825646683857,28.837794973892294,X
956,2015-05,2015-05-26,000401.SZ,15,56.22805334,67.05021210000001,71.95278499,19.24690277744552,27.96598977900876,X
957,2015-05,2015-05-27,000401.SZ,15,56.22805334,51.46606765,57.71714525,-8.469056649009723,2.648307777962279,X
958,2015-05,2015-05-28,000401.SZ,15,56.22805334,45.37619787,73.20046178,-19.299717534912624,30.18494760501697,X
959,2015-05,2015-05-29,000401.SZ,15,56.22805334,64.4844723,68.58841983,14.683807227106097,21.982561649892617,X
960,2015-05,2015-05-04,601231.SH,45,44.13766685,36.76041684,44.13766685,-16.714182095467976,0.0,KEEP
961,2015-05,2015-05-05,601231.SH,45,44.13766685,38.15508197,40.26776488,-13.554374997508514,-8.767799129826457,STOPSELL
962,2015-05,2015-05-06,601231.SH,45,44.13766685,41.07206767,42.47830779,-6.945539714227101,-3.759507872582531,X
963,2015-05,2015-05-07,601231.SH,45,44.13766685,34.05690113,40.23926014,-22.83937153782745,-8.83238056793662,X
964,2015-05,2015-05-08,601231.SH,45,44.13766685,30.75367644,35.84855002,-30.323284770545143,-18.78014272519256,X
965,2015-05,2015-05-11,601231.SH,45,44.13766685,37.43367434,47.18244752,-15.188823942106488,6.898372495192265,X
966,2015-05,2015-05-12,601231.SH,45,44.13766685,38.39574968,41.73517733,-13.009108953388187,-5.443172898478667,X
967,2015-05,2015-05-13,601231.SH,45,44.13766685,34.89835484,38.42588881,-20.932941565306137,-12.940824578270623,X
968,2015-05,2015-05-14,601231.SH,45,44.13766685,33.61910899,41.41591102,-23.83125029183549,-6.1665149615854675,X
969,2015-05,2015-05-15,601231.SH,45,44.13766685,35.08869994,41.00042754,-20.501688366882952,-7.107850355257292,X
970,2015-05,2015-05-18,601231.SH,45,44.13766685,40.00382805,44.03281575,-9.365784589495126,-0.23755469530443643,X
971,2015-05,2015-05-19,601231.SH,45,44.13766685,38.021758899999995,44.16715825,-13.856436885947465,0.06681685305257072,X
972,2015-05,2015-05-20,601231.SH,45,44.13766685,35.91376653,38.41884533,-18.63238568533444,-12.956782558160976,X
973,2015-05,2015-05-21,601231.SH,45,44.13766685,40.28544561,40.46238088,-8.727740986155016,-8.32686961567386,X
974,2015-05,2015-05-22,601231.SH,45,44.13766685,34.90223249,47.43616467,-20.924156211940776,7.473203853773694,X
975,2015-05,2015-05-25,601231.SH,45,44.13766685,31.50062317,36.54295901,-28.63097345617851,-17.206862940468284,X
976,2015-05,2015-05-26,601231.SH,45,44.13766685,32.10023633,37.84231578,-27.272466759307196,-14.26299013809336,X
977,2015-05,2015-05-27,601231.SH,45,44.13766685,32.90759427,40.63024359,-25.44328547805876,-7.946553386974061,X
978,2015-05,2015-05-28,601231.SH,45,44.13766685,34.70287558,37.93724276,-21.37582691460277,-14.047919911743149,X
979,2015-05,2015-05-29,601231.SH,45,44.13766685,34.85321374,43.43928372,-21.035214982143987,-1.5822837495543862,X
980,2015-06,2015-06-01,601231.SH,45,44.35781643,42.01469181,44.35781643,-5.282326337450867,0.0,KEEP
981,2015-06,2015-06-02,601231.SH,45,44.35781643,35.76122779,40.55359408,-19.380098778230145,-8.576216451058514,STOPSELL
982,2015-06,2015-06-03,601231.SH,45,44.35781643,36.42195545,42.78215896,-17.890558234586212,-3.552152916468533,X
983,2015-06,2015-06-04,601231.SH,45,44.35781643,31.33300319,42.99926173,-29.363062225017643,-3.0627177109673593,X
984,2015-06,2015-06-05,601231.SH,45,44.35781643,41.49256548,41.86944702,-6.459404859392887,-5.609765336232979,X
985,2015-06,2015-06-08,601231.SH,45,44.35781643,33.21082804,34.84124246,-25.129704947471414,-21.45410828555522,X
986,2015-06,2015-06-09,601231.SH,45,44.35781643,39.58715783,45.10081971,-10.754944638739056,1.6750222165974267,X
987,2015-06,2015-06-10,601231.SH,45,44.35781643,33.29481968,46.3020389,-24.940354689140854,4.3830436808541515,X
988,2015-06,2015-06-11,601231.SH,45,44.35781643,41.21685548,44.89623072,-7.080963858887587,1.2137980029960609,X
989,2015-06,2015-06-12,601231.SH,45,44.35781643,39.31625639,43.94716979,-11.365663248902173,-0.9257593656532543,X
990,2015-06,2015-06-15,601231.SH,45,44.35781643,41.13070709,44.03734714,-7.275176281710399,-0.7224640791453818,X
991,2015-06,2015-06-16,601231.SH,45,44.35781643,33.71012507,36.72678998,-24.004092664937346,-17.203341066263572,X
992,2015-06,2015-06-17,601231.SH,45,44.35781643,38.59896264,39.544580700000004,-12.982726052550184,-10.850930269743206,X
993,2015-06,2015-06-18,601231.SH,45,44.35781643,45.92601231,46.12038183,3.5353315519368036,3.9735170525840955,X
994,2015-06,2015-06-19,601231.SH,45,44.35781643,39.49481709,42.41473969,-10.963117058916062,-4.38046075389289,X
995,2015-06,2015-06-23,601231.SH,45,44.35781643,37.10084747,42.35652013,-16.360068064784137,-4.511710586922594,X
996,2015-06,2015-06-24,601231.SH,45,44.35781643,40.29712431,40.94051204,-9.154400389406181,-7.703950881785995,X
997,2015-06,2015-06-25,601231.SH,45,44.35781643,35.32276837,39.55549586,-20.368559111240277,-10.826323197352208,X
998,2015-06,2015-06-26,601231.SH,45,44.35781643,39.27765212,41.82100803,-11.452692487730737,-5.71896590988259,X
999,2015-06,2015-06-29,601231.SH,45,44.35781643,33.701735600000006,38.99076885,-24.0230058366739,-12.099440441279624,X
1000,2015-06,2015-06-30,601231.SH,45,44.35781643,34.13640898,44.82677891,-23.043080729932136,1.0572262517476716,X
1001,2015-06,2015-06-01,601929.SH,25,14.67389051,13.73186993,14.67389051,-6.419705662639563,0.0,KEEP
1002,2015-06,2015-06-02,601929.SH,25,14.67389051,15.95870727,16.77196741,8.755801735909232,14.298027497003579,KEEP
1003,2015-06,2015-06-03,601929.SH,25,14.67389051,13.78435726,18.15043035,-6.0620136792883805,23.69201158772992,STOPSELL
1004,2015-06,2015-06-04,601929.SH,25,14.67389051,13.19710517,18.26708005,-10.06403406781314,24.48695891216651,X
1005,2015-06,2015-06-05,601929.SH,25,14.67389051,17.45047172,17.54410124,18.921915821218704,19.559984641046636,X
1006,2015-06,2015-06-08,601929.SH,25,14.67389051,16.96584682,18.89895768,15.619281801496825,28.793094558806263,X
1007,2015-06,2015-06-09,601929.SH,25,14.67389051,14.65462972,18.854175199999997,-0.1312589186001689,28.48790978201184,X
1008,2015-06,2015-06-10,601929.SH,25,14.67389051,14.20327286,17.93372334,-3.207177058321934,22.215191177680392,X
1009,2015-06,2015-06-11,601929.SH,25,14.67389051,12.49120611,18.36381966,-14.874612826861004,25.14622245194878,X
1010,2015-06,2015-06-12,601929.SH,25,14.67389051,13.83992985,15.705700400000001,-5.683296188094557,7.0316041222799175,X
1011,2015-06,2015-06-15,601929.SH,25,14.67389051,14.43513193,15.84640444,-1.6270980067439453,7.990477571036483,X
1012,2015-06,2015-06-16,601929.SH,25,14.67389051,12.78631895,14.35765023,-12.863470384446801,-2.1551222546228392,X
1013,2015-06,2015-06-17,601929.SH,25,14.67389051,18.28660129,20.26476565,24.6199927520108,38.100837240061985,X
1014,2015-06,2015-06-18,601929.SH,25,14.67389051,12.82616079,19.29903013,-12.591955206022593,31.519518404802373,X
1015,2015-06,2015-06-19,601929.SH,25,14.67389051,16.1424738,17.06850238,10.008138530127288,16.31886150689291,X
1016,2015-06,2015-06-23,601929.SH,25,14.67389051,13.15254818,15.34788591,-10.36768216965522,4.593160890362952,X
1017,2015-06,2015-06-24,601929.SH,25,14.67389051,14.94829552,18.73326447,1.8700221990412043,27.66392428261346,X
1018,2015-06,2015-06-25,601929.SH,25,14.67389051,14.22241104,16.48636022,-3.076753705449305,12.351664398509964,X
1019,2015-06,2015-06-26,601929.SH,25,14.67389051,15.02970075,17.20807317,2.4247846183499995,17.27001205490117,X
1020,2015-06,2015-06-29,601929.SH,25,14.67389051,17.72475895,18.02001887,20.791135370138445,22.803280137054816,X
1021,2015-06,2015-06-30,601929.SH,25,14.67389051,12.26126609,16.64084586,-16.441613887985866,13.404457043342074,X
1022,2015-06,2015-06-01,600498.SH,45,93.99067144,79.28767227,93.99067144,-15.643040894101734,0.0,KEEP
1023,2015-06,2015-06-02,600498.SH,45,93.99067144,93.64225294,94.56952179,-0.37069476647202254,0.6158593625639879,KEEP
1024,2015-06,2015-06-03,600498.SH,45,93.99067144,67.18893486,103.8203352,-28.515315583322742,10.458126970903574,STOPSELL
1025,2015-06,2015-06-04,600498.SH,45,93.99067144,62.6663833,98.68603812,-33.32701816051629,4.995566696209151,X
1026,2015-06,2015-06-05,600498.SH,45,93.99067144,82.74812788,136.4814795,-11.96133976676271,45.2074736875611,X
1027,2015-06,2015-06-08,600498.SH,45,93.99067144,57.01168014,100.870515,-39.34325687162045,7.319708918551372,X
1028,2015-06,2015-06-09,600498.SH,45,93.99067144,93.16781583,112.8066618,-0.875465189676067,20.018997706609003,X
1029,2015-06,2015-06-10,600498.SH,45,93.99067144,64.03648504,123.1632966,-31.869318455844407,31.037787807083244,X
1030,2015-06,2015-06-11,600498.SH,45,93.99067144,83.01766467,94.84928146,-11.674570041777752,0.913505571186502,X
1031,2015-06,2015-06-12,600498.SH,45,93.99067144,66.54961896,114.3982799,-29.195506383330073,21.71237650220153,X
1032,2015-06,2015-06-15,600498.SH,45,93.99067144,85.07558233,114.43946880000001,-9.48507865026908,21.756198829852742,X
1033,2015-06,2015-06-16,600498.SH,45,93.99067144,98.58024509,107.7130895,4.88300974946201,14.599765965880831,X
1034,2015-06,2015-06-17,600498.SH,45,93.99067144,75.54466153,75.69559313,-19.625362418838787,-19.464780950818998,X
1035,2015-06,2015-06-18,600498.SH,45,93.99067144,128.8910319,131.1813875,37.13172799523944,39.56851833295085,X
1036,2015-06,2015-06-19,600498.SH,45,93.99067144,75.1994765,108.9309587,-19.992616982202925,15.895500086449863,X
1037,2015-06,2015-06-23,600498.SH,45,93.99067144,82.59128791,84.0668563,-12.128207358617413,-10.55829795442517,X
1038,2015-06,2015-06-24,600498.SH,45,93.99067144,58.08080146,104.6273352,-38.20578088212027,11.316722816253142,X
1039,2015-06,2015-06-25,600498.SH,45,93.99067144,70.68942331,95.30301802,-24.791022101458886,1.3962519470219419,X
1040,2015-06,2015-06-26,600498.SH,45,93.99067144,68.59920769,91.39636567,-27.01487643506082,-2.760173674954657,X
1041,2015-06,2015-06-29,600498.SH,45,93.99067144,84.28339233,114.3567459,-10.327917612756659,21.668187010453394,X
1042,2015-06,2015-06-30,600498.SH,45,93.99067144,76.66945066,97.15883616,-18.428659477187797,3.37072251050195,X
1043,2015-06,2015-06-01,600497.SH,15,143.910403,129.5561248,143.910403,-9.974454869673327,0.0,KEEP
1044,2015-06,2015-06-02,600497.SH,15,143.910403,142.26657680000002,146.5159467,-1.1422566859186534,1.8105318626617968,KEEP
1045,2015-06,2015-06-03,600497.SH,15,143.910403,109.7234152,162.33569730000002,-23.755744607288744,12.8033095008427,STOPSELL
1046,2015-06,2015-06-04,600497.SH,15,143.910403,143.6180414,180.5137967,-0.20315529239397132,25.43484900115247,X
1047,2015-06,2015-06-05,600497.SH,15,143.910403,126.16072849999999,147.2759703,-12.333836977720097,2.3386546280465974,X
1048,2015-06,2015-06-08,600497.SH,15,143.910403,138.6371574,146.9478384,-3.6642560162936904,2.1106433841339407,X
1049,2015-06,2015-06-09,600497.SH,15,143.910403,124.6549284,141.8215964,-13.380182529264406,-1.4514632413335664,X
1050,2015-06,2015-06-10,600497.SH,15,143.910403,118.0344423,156.5704418,-17.98060471000141,8.797167220774162,X
1051,2015-06,2015-06-11,600497.SH,15,143.910403,132.7514476,157.4534219,-7.754099194621807,9.410729605141883,X
1052,2015-06,2015-06-12,600497.SH,15,143.910403,115.74413429999998,130.4180371,-19.572086598909753,-9.375532010705307,X
1053,2015-06,2015-06-15,600497.SH,15,143.910403,141.12112630000001,148.5341901,-1.9382036613433622,3.2129623735401442,X
1054,2015-06,2015-06-16,600497.SH,15,143.910403,116.6655098,122.7217581,-18.93184414194157,-14.723497716839832,X
1055,2015-06,2015-06-17,600497.SH,15,143.910403,105.48844540000002,176.8862868,-26.698526860493878,22.91417653802275,X
1056,2015-06,2015-06-18,600497.SH,15,143.910403,128.32208799999998,145.6213422,-10.831958409566834,1.1888919524462622,X
1057,2015-06,2015-06-19,600497.SH,15,143.910403,115.4393595,144.50761200000002,-19.78386753596959,0.4149866775093533,X
1058,2015-06,2015-06-23,600497.SH,15,143.910403,141.7242834,179.46962539999998,-1.519083787153325,24.709278591902756,X
1059,2015-06,2015-06-24,600497.SH,15,143.910403,128.7801111,139.4795284,-10.513688784541868,-3.0789119532936127,X
1060,2015-06,2015-06-25,600497.SH,15,143.910403,111.5334385,153.2208129,-22.49800141272622,6.46958781708088,X
1061,2015-06,2015-06-26,600497.SH,15,143.910403,133.67399540000002,146.3690566,-7.113042133583615,1.7084613403521571,X
1062,2015-06,2015-06-29,600497.SH,15,143.910403,119.92903020000001,155.4195026,-16.6640995369876,7.997406275069624,X
1063,2015-06,2015-06-30,600497.SH,15,143.910403,140.20775669999998,165.3081689,-2.572883004156431,14.868811047662758,X
1064,2015-06,2015-06-01,002422.SZ,35,137.16184199999998,131.4862666,137.16184199999998,-4.137867585651107,0.0,KEEP
1065,2015-06,2015-06-02,002422.SZ,35,137.16184199999998,106.03004879999999,112.62047700000001,-22.69712388376936,-17.892268463411256,STOPSELL
1066,2015-06,2015-06-03,002422.SZ,35,137.16184199999998,114.3752093,116.7512049,-16.612953258530887,-14.880696265365097,X
1067,2015-06,2015-06-04,002422.SZ,35,137.16184199999998,118.9062614,139.4344545,-13.309518400897517,1.6568839167383071,X
1068,2015-06,2015-06-05,002422.SZ,35,137.16184199999998,104.16559040000001,113.28269909999999,-24.056436629073534,-17.40946501724583,X
1069,2015-06,2015-06-08,002422.SZ,35,137.16184199999998,102.01455379999999,102.3776176,-25.62468372216815,-25.359986343723783,X
1070,2015-06,2015-06-09,002422.SZ,35,137.16184199999998,123.7546794,126.16869299999999,-9.77470293815388,-8.01472832363974,X
1071,2015-06,2015-06-10,002422.SZ,35,137.16184199999998,88.50320269,101.799316,-35.47534693358813,-25.781606228356118,X
1072,2015-06,2015-06-11,002422.SZ,35,137.16184199999998,113.61953170000001,138.8406168,-17.163891908071612,1.2239371938443446,X
1073,2015-06,2015-06-12,002422.SZ,35,137.16184199999998,100.29129590000001,133.0394872,-26.88105202028417,-3.0054676576886328,X
1074,2015-06,2015-06-15,002422.SZ,35,137.16184199999998,111.549376,129.1958254,-18.673171507860026,-5.807749796769272,X
1075,2015-06,2015-06-16,002422.SZ,35,137.16184199999998,126.8595986,130.4978695,-7.511012720287018,-4.858474049947486,X
1076,2015-06,2015-06-17,002422.SZ,35,137.16184199999998,120.02896820000001,133.46284509999998,-12.490991335622317,-2.6968119165387106,X
1077,2015-06,2015-06-18,002422.SZ,35,137.16184199999998,94.07989048,104.78543499999999,-31.409574916615647,-23.604529166355167,X
1078,2015-06,2015-06-19,002422.SZ,35,137.16184199999998,103.8894255,105.78668090000001,-24.257778996581266,-22.874555082163432,X
1079,2015-06,2015-06-23,002422.SZ,35,137.16184199999998,101.3779955,125.2798467,-26.088776570964967,-8.66275571014859,X
1080,2015-06,2015-06-24,002422.SZ,35,137.16184199999998,101.1353059,117.18520729999999,-26.265713244066802,-14.564279983933137,X
1081,2015-06,2015-06-25,002422.SZ,35,137.16184199999998,118.7699423,124.4423156,-13.408903986576664,-9.27337094233539,X
1082,2015-06,2015-06-26,002422.SZ,35,137.16184199999998,106.1384068,132.6680697,-22.618123778186053,-3.276255432615136,X
1083,2015-06,2015-06-29,002422.SZ,35,137.16184199999998,115.17917759999999,130.8223043,-16.02680751400232,-4.621939752019346,X
1084,2015-06,2015-06-30,002422.SZ,35,137.16184199999998,103.3159781,135.2661001,-24.67585985029276,-1.3821204734185406,X
1085,2015-06,2015-06-01,600597.SH,30,49.00981438,46.8260614,49.00981438,-4.455746277813185,0.0,KEEP
1086,2015-06,2015-06-02,600597.SH,30,49.00981438,40.97862301,48.63666864,-16.386904279477097,-0.7613694210445165,STOPSELL
1087,2015-06,2015-06-03,600597.SH,30,49.00981438,45.03853852,47.94081881,-8.103021629930113,-2.181186734786402,X
1088,2015-06,2015-06-04,600597.SH,30,49.00981438,41.1946874,43.73293065,-15.946044846048654,-10.766993910822482,X
1089,2015-06,2015-06-05,600597.SH,30,49.00981438,45.24970688,50.19312799,-7.672152093549724,2.4144421377014793,X
1090,2015-06,2015-06-08,600597.SH,30,49.00981438,46.97735879,48.1452152,-4.147037926406456,-1.7641347777738694,X
1091,2015-06,2015-06-09,600597.SH,30,49.00981438,47.32444477,49.06917727,-3.438841038924176,0.12112449465676922,X
1092,2015-06,2015-06-10,600597.SH,30,49.00981438,40.3276475,47.56349084,-17.715159687572772,-2.9510896099011132,X
1093,2015-06,2015-06-11,600597.SH,30,49.00981438,46.57954903,48.440993,-4.958732002445097,-1.1606274930764242,X
1094,2015-06,2015-06-12,600597.SH,30,49.00981438,43.92230757,47.82230135,-10.380587795239881,-2.4230106663791147,X
1095,2015-06,2015-06-15,600597.SH,30,49.00981438,42.71435419,48.24147118,-12.845305108050074,-1.567733340189002,X
1096,2015-06,2015-06-16,600597.SH,30,49.00981438,45.99241788,50.56113342,-6.156718890229765,3.165323230918133,X
1097,2015-06,2015-06-17,600597.SH,30,49.00981438,44.72858018,44.99935675,-8.735462996870872,-8.182968413029938,X
1098,2015-06,2015-06-18,600597.SH,30,49.00981438,44.08214271,46.17192668,-10.054458953451768,-5.790447762148825,X
1099,2015-06,2015-06-19,600597.SH,30,49.00981438,43.58873438,48.43954393,-11.06121308268461,-1.1635841865843084,X
1100,2015-06,2015-06-23,600597.SH,30,49.00981438,44.00475072,51.17935254,-10.212370161602731,4.426742250395756,X
1101,2015-06,2015-06-24,600597.SH,30,49.00981438,41.46912792,45.26389494,-15.386074310612402,-7.6432026674409155,X
1102,2015-06,2015-06-25,600597.SH,30,49.00981438,41.58976158,53.99983404,-15.139932468358799,10.181674268973229,X
1103,2015-06,2015-06-26,600597.SH,30,49.00981438,45.91438918,48.88022037,-6.315929246333132,-0.2644246089062583,X
1104,2015-06,2015-06-29,600597.SH,30,49.00981438,48.75305296,51.12786473,-0.5238979646182527,4.321686129185452,X
1105,2015-06,2015-06-30,600597.SH,30,49.00981438,42.92864764,45.81464623,-12.4080591141386,-6.519445524168094,X
1106,2015-06,2015-06-01,000413.SZ,45,43.17087464,34.22551782,43.17087464,-20.720814425454503,0.0,KEEP
1107,2015-06,2015-06-02,000413.SZ,45,43.17087464,36.81958788,47.75502201,-14.711971469105265,10.618611293440306,STOPSELL
1108,2015-06,2015-06-03,000413.SZ,45,43.17087464,48.008516799999995,49.83485444,11.2058006708015,15.436286282292471,X
1109,2015-06,2015-06-04,000413.SZ,45,43.17087464,54.41902344,60.10483671,26.05494767895672,39.225431986753925,X
1110,2015-06,2015-06-05,000413.SZ,45,43.17087464,46.28481423,59.71428665,7.213056524721829,38.32077100117793,X
1111,2015-06,2015-06-08,000413.SZ,45,43.17087464,33.68372479,48.09468271,-21.975811074278482,11.405393360823508,X
1112,2015-06,2015-06-09,000413.SZ,45,43.17087464,32.75418081,45.55955399,-24.12898491602115,5.533080740010684,X
1113,2015-06,2015-06-10,000413.SZ,45,43.17087464,38.89173553,55.00324991,-9.912097324141687,27.408236151501793,X
1114,2015-06,2015-06-11,000413.SZ,45,43.17087464,53.6417078,54.67426152,24.254391988385247,26.646175172326785,X
